image,xmin,ymin,xmax,ymax,label
kieu_3/IMG_20200612_085116.jpg,166,77,335,374,9
kieu_3/IMG_20200612_085116.jpg,330,68,476,387,2
kieu_3/IMG_20200612_085116.jpg,612,66,771,375,K
kieu_3/IMG_20200612_085116.jpg,776,62,936,382,2
kieu_3/IMG_20200612_085116.jpg,197,400,346,678,8
kieu_3/IMG_20200612_085116.jpg,385,399,533,682,6
kieu_3/IMG_20200612_085116.jpg,577,397,726,685,2
kieu_3/IMG_20200612_085116.jpg,767,394,917,676,0
kieu_3/IMG_20200612_085120.jpg,162,64,325,385,5
kieu_3/IMG_20200612_085120.jpg,323,65,479,395,9
kieu_3/IMG_20200612_085120.jpg,615,74,776,402,U
kieu_3/IMG_20200612_085120.jpg,783,68,908,398,1
kieu_3/IMG_20200612_085120.jpg,76,410,234,714,7
kieu_3/IMG_20200612_085120.jpg,259,418,421,722,9
kieu_3/IMG_20200612_085120.jpg,437,415,595,730,8
kieu_3/IMG_20200612_085120.jpg,675,420,824,721,3
kieu_3/IMG_20200612_085120.jpg,848,407,1002,719,7
kieu_3/IMG_20200612_085112_1.jpg,109,36,246,282,5
kieu_3/IMG_20200612_085112_1.jpg,249,33,364,286,4
kieu_3/IMG_20200612_085112_1.jpg,484,33,607,285,F
kieu_3/IMG_20200612_085112_1.jpg,609,28,745,283,5
kieu_3/IMG_20200612_085112_1.jpg,130,299,254,541,2
kieu_3/IMG_20200612_085112_1.jpg,292,304,408,533,5
kieu_3/IMG_20200612_085112_1.jpg,454,305,577,537,9
kieu_3/IMG_20200612_085112_1.jpg,610,305,739,540,0
kieu_3/IMG_20200612_085108.jpg,132,49,262,314,7
kieu_3/IMG_20200612_085108.jpg,260,46,385,331,7
kieu_3/IMG_20200612_085108.jpg,514,52,637,332,H
kieu_3/IMG_20200612_085108.jpg,649,57,761,335,1
kieu_3/IMG_20200612_085108.jpg,49,340,183,608,3
kieu_3/IMG_20200612_085108.jpg,205,351,349,616,3
kieu_3/IMG_20200612_085108.jpg,359,345,503,618,7
kieu_3/IMG_20200612_085108.jpg,557,357,683,616,4
kieu_3/IMG_20200612_085108.jpg,707,358,838,612,9
kieu_3/IMG_20200612_085123.jpg,144,50,295,365,7
kieu_3/IMG_20200612_085123.jpg,294,52,449,368,9
kieu_3/IMG_20200612_085123.jpg,581,56,738,379,L
kieu_3/IMG_20200612_085123.jpg,740,56,901,371,4
kieu_3/IMG_20200612_085123.jpg,158,386,281,676,1
kieu_3/IMG_20200612_085123.jpg,337,372,499,674,5
kieu_3/IMG_20200612_085123.jpg,542,393,685,678,8
kieu_3/IMG_20200612_085123.jpg,715,387,880,685,9
kieu_3/IMG_20200612_085203.jpg,165,65,359,453,5
kieu_3/IMG_20200612_085203.jpg,348,73,533,447,9
kieu_3/IMG_20200612_085203.jpg,694,65,896,452,M
kieu_3/IMG_20200612_085203.jpg,893,62,1055,447,2
kieu_3/IMG_20200612_085203.jpg,65,478,244,833,3
kieu_3/IMG_20200612_085203.jpg,281,482,458,828,3
kieu_3/IMG_20200612_085203.jpg,483,485,669,850,4
kieu_3/IMG_20200612_085203.jpg,751,487,942,850,0
kieu_3/IMG_20200612_085203.jpg,965,485,1157,850,6
kieu_3/IMG_20200612_085131.jpg,147,55,317,383,5
kieu_3/IMG_20200612_085131.jpg,301,58,479,389,9
kieu_3/IMG_20200612_085131.jpg,605,60,780,382,U
kieu_3/IMG_20200612_085131.jpg,779,63,929,389,1
kieu_3/IMG_20200612_085131.jpg,61,414,225,708,2
kieu_3/IMG_20200612_085131.jpg,252,405,409,711,4
kieu_3/IMG_20200612_085131.jpg,431,404,594,711,5
kieu_3/IMG_20200612_085131.jpg,656,401,809,713,4
kieu_3/IMG_20200612_085131.jpg,850,402,1004,701,4
kieu_3/IMG_20200612_085206.jpg,129,69,291,402,7
kieu_3/IMG_20200612_085206.jpg,285,71,433,399,2
kieu_3/IMG_20200612_085206.jpg,570,63,731,395,H
kieu_3/IMG_20200612_085206.jpg,734,60,864,398,1
kieu_3/IMG_20200612_085206.jpg,46,427,186,752,2
kieu_3/IMG_20200612_085206.jpg,218,427,372,744,7
kieu_3/IMG_20200612_085206.jpg,397,427,552,744,8
kieu_3/IMG_20200612_085206.jpg,645,428,794,749,4
kieu_3/IMG_20200612_085206.jpg,829,428,974,752,4
kieu_3/IMG_20200612_085127_1.jpg,155,63,304,358,7
kieu_3/IMG_20200612_085127_1.jpg,313,63,463,364,2
kieu_3/IMG_20200612_085127_1.jpg,595,69,743,371,C
kieu_3/IMG_20200612_085127_1.jpg,766,72,898,375,1
kieu_3/IMG_20200612_085127_1.jpg,94,375,251,639,2
kieu_3/IMG_20200612_085127_1.jpg,266,385,398,645,9
kieu_3/IMG_20200612_085127_1.jpg,437,387,571,644,5
kieu_3/IMG_20200612_085127_1.jpg,659,394,799,652,3
kieu_3/IMG_20200612_085127_1.jpg,826,389,971,656,2
kieu_3/IMG_20200612_085210.jpg,131,55,308,385,7
kieu_3/IMG_20200612_085210.jpg,300,59,463,407,6
kieu_3/IMG_20200612_085210.jpg,616,63,779,405,X
kieu_3/IMG_20200612_085210.jpg,787,71,948,392,5
kieu_3/IMG_20200612_085210.jpg,153,416,308,727,4
kieu_3/IMG_20200612_085210.jpg,354,421,512,750,8
kieu_3/IMG_20200612_085210.jpg,561,433,716,752,0
kieu_3/IMG_20200612_085210.jpg,766,430,933,764,6
kieu_3/IMG_20200622_113146.jpg,190,50,383,435,5
kieu_3/IMG_20200622_113146.jpg,373,58,548,442,9
kieu_3/IMG_20200622_113146.jpg,718,53,900,445,T
kieu_3/IMG_20200622_113146.jpg,893,55,1073,448,3
kieu_3/IMG_20200622_113146.jpg,91,473,258,825,3
kieu_3/IMG_20200622_113146.jpg,300,458,455,837,1
kieu_3/IMG_20200622_113146.jpg,511,463,688,835,7
kieu_3/IMG_20200622_113146.jpg,775,472,956,842,7
kieu_3/IMG_20200622_113146.jpg,993,467,1170,840,5
kieu_3/IMG_20200622_113140.jpg,195,73,402,472,5
kieu_3/IMG_20200622_113140.jpg,395,78,578,483,9
kieu_3/IMG_20200622_113140.jpg,757,70,954,490,C
kieu_3/IMG_20200622_113140.jpg,956,71,1116,486,1
kieu_3/IMG_20200622_113140.jpg,83,515,282,912,5
kieu_3/IMG_20200622_113140.jpg,315,518,507,921,6
kieu_3/IMG_20200622_113140.jpg,550,518,732,916,6
kieu_3/IMG_20200622_113140.jpg,825,517,1013,926,3
kieu_3/IMG_20200622_113140.jpg,1066,513,1256,923,8
kieu_3/IMG_20200612_085216.jpg,131,54,281,339,6
kieu_3/IMG_20200612_085216.jpg,276,61,405,351,0
kieu_3/IMG_20200612_085216.jpg,526,60,686,353,F
kieu_3/IMG_20200612_085216.jpg,694,60,816,359,1
kieu_3/IMG_20200612_085216.jpg,64,360,217,638,8
kieu_3/IMG_20200612_085216.jpg,231,368,360,640,2
kieu_3/IMG_20200612_085216.jpg,387,370,523,644,5
kieu_3/IMG_20200612_085216.jpg,594,380,731,650,7
kieu_3/IMG_20200612_085216.jpg,766,380,904,659,7
kieu_3/IMG_20200622_113210.jpg,111,57,277,372,5
kieu_3/IMG_20200622_113210.jpg,272,61,415,379,2
kieu_3/IMG_20200622_113210.jpg,553,62,704,373,Z
kieu_3/IMG_20200622_113210.jpg,704,62,846,371,3
kieu_3/IMG_20200622_113210.jpg,144,379,301,656,0
kieu_3/IMG_20200622_113210.jpg,333,384,480,672,4
kieu_3/IMG_20200622_113210.jpg,516,384,655,669,7
kieu_3/IMG_20200622_113210.jpg,696,397,853,677,3
kieu_3/IMG_20200622_113154.jpg,194,63,393,468,5
kieu_3/IMG_20200622_113154.jpg,393,63,573,468,9
kieu_3/IMG_20200622_113154.jpg,752,65,941,470,T
kieu_3/IMG_20200622_113154.jpg,951,70,1095,473,1
kieu_3/IMG_20200622_113154.jpg,97,496,253,854,1
kieu_3/IMG_20200622_113154.jpg,318,490,497,859,9
kieu_3/IMG_20200622_113154.jpg,532,496,717,873,4
kieu_3/IMG_20200622_113154.jpg,811,504,1001,868,2
kieu_3/IMG_20200622_113154.jpg,1038,496,1208,864,2
kieu_3/IMG_20200622_113238.jpg,182,73,371,448,5
kieu_3/IMG_20200622_113238.jpg,371,79,535,459,9
kieu_3/IMG_20200622_113238.jpg,686,79,875,462,Z
kieu_3/IMG_20200622_113238.jpg,882,83,1069,469,2
kieu_3/IMG_20200622_113238.jpg,100,476,274,839,0
kieu_3/IMG_20200622_113238.jpg,307,481,486,839,8
kieu_3/IMG_20200622_113238.jpg,514,485,676,826,4
kieu_3/IMG_20200622_113238.jpg,763,482,934,834,4
kieu_3/IMG_20200622_113238.jpg,970,482,1140,828,3
kieu_3/IMG_20200622_113251.jpg,164,85,385,517,5
kieu_3/IMG_20200622_113251.jpg,383,83,574,518,4
kieu_3/IMG_20200622_113251.jpg,754,85,948,513,K
kieu_3/IMG_20200622_113251.jpg,948,88,1146,518,2
kieu_3/IMG_20200622_113251.jpg,190,534,388,919,7
kieu_3/IMG_20200622_113251.jpg,458,543,643,923,4
kieu_3/IMG_20200622_113251.jpg,693,543,879,932,3
kieu_3/IMG_20200622_113251.jpg,940,547,1121,921,9
kieu_3/IMG_20200622_113307.jpg,167,78,378,485,5
kieu_3/IMG_20200622_113307.jpg,382,80,563,486,9
kieu_3/IMG_20200622_113307.jpg,748,80,931,495,V
kieu_3/IMG_20200622_113307.jpg,952,75,1096,483,1
kieu_3/IMG_20200622_113307.jpg,99,510,277,898,7
kieu_3/IMG_20200622_113307.jpg,325,515,513,889,5
kieu_3/IMG_20200622_113307.jpg,549,529,730,902,6
kieu_3/IMG_20200622_113307.jpg,826,517,1002,907,4
kieu_3/IMG_20200622_113307.jpg,1048,515,1251,909,7
kieu_3/IMG_20200622_113233.jpg,150,71,326,396,5
kieu_3/IMG_20200622_113233.jpg,319,75,483,392,9
kieu_3/IMG_20200622_113233.jpg,629,74,802,399,G
kieu_3/IMG_20200622_113233.jpg,796,65,932,402,1
kieu_3/IMG_20200622_113233.jpg,77,418,232,733,7
kieu_3/IMG_20200622_113233.jpg,266,422,424,727,4
kieu_3/IMG_20200622_113233.jpg,449,421,616,726,2
kieu_3/IMG_20200622_113233.jpg,685,424,836,730,0
kieu_3/IMG_20200622_113233.jpg,864,411,1030,724,7
kieu_3/IMG_20200622_113221.jpg,169,80,351,448,5
kieu_3/IMG_20200622_113221.jpg,352,79,513,452,9
kieu_3/IMG_20200622_113221.jpg,685,77,846,457,Y
kieu_3/IMG_20200622_113221.jpg,864,74,1028,446,2
kieu_3/IMG_20200622_113221.jpg,69,482,242,851,9
kieu_3/IMG_20200622_113221.jpg,274,485,460,844,5
kieu_3/IMG_20200622_113221.jpg,487,470,669,852,5
kieu_3/IMG_20200622_113221.jpg,759,485,929,846,0
kieu_3/IMG_20200622_113221.jpg,955,474,1139,851,6
kieu_3/IMG_20200622_113424.jpg,136,48,297,388,5
kieu_3/IMG_20200622_113424.jpg,296,50,448,388,9
kieu_3/IMG_20200622_113424.jpg,584,48,755,393,U
kieu_3/IMG_20200622_113424.jpg,761,47,883,393,1
kieu_3/IMG_20200622_113424.jpg,69,408,199,734,1
kieu_3/IMG_20200622_113424.jpg,242,411,400,734,5
kieu_3/IMG_20200622_113424.jpg,426,418,578,742,7
kieu_3/IMG_20200622_113424.jpg,666,423,811,742,6
kieu_3/IMG_20200622_113424.jpg,850,414,972,754,1
kieu_3/IMG_20200622_113445.jpg,143,77,321,433,5
kieu_3/IMG_20200622_113445.jpg,317,85,479,433,2
kieu_3/IMG_20200622_113445.jpg,627,88,804,421,U
kieu_3/IMG_20200622_113445.jpg,807,90,924,436,1
kieu_3/IMG_20200622_113445.jpg,160,464,315,806,7
kieu_3/IMG_20200622_113445.jpg,366,465,534,815,4
kieu_3/IMG_20200622_113445.jpg,584,465,752,814,3
kieu_3/IMG_20200622_113445.jpg,782,462,929,818,1
kieu_3/IMG_20200622_113509.jpg,161,86,328,459,2
kieu_3/IMG_20200622_113509.jpg,328,75,496,460,9
kieu_3/IMG_20200622_113509.jpg,639,73,818,462,V
kieu_3/IMG_20200622_113509.jpg,814,72,997,464,3
kieu_3/IMG_20200622_113509.jpg,131,479,308,832,9
kieu_3/IMG_20200622_113509.jpg,345,479,536,832,8
kieu_3/IMG_20200622_113509.jpg,576,484,759,843,4
kieu_3/IMG_20200622_113509.jpg,795,490,983,841,3
kieu_3/IMG_20200622_113320.jpg,176,87,390,527,5
kieu_3/IMG_20200622_113320.jpg,390,95,548,548,1
kieu_3/IMG_20200622_113320.jpg,781,95,984,539,R
kieu_3/IMG_20200622_113320.jpg,984,82,1209,537,6
kieu_3/IMG_20200622_113320.jpg,197,571,400,990,9
kieu_3/IMG_20200622_113320.jpg,454,584,670,992,8
kieu_3/IMG_20200622_113320.jpg,711,571,929,984,7
kieu_3/IMG_20200622_113320.jpg,972,563,1200,988,5
kieu_3/IMG_20200622_113330.jpg,216,71,431,537,5
kieu_3/IMG_20200622_113330.jpg,433,81,638,539,9
kieu_3/IMG_20200622_113330.jpg,847,71,1058,542,Y
kieu_3/IMG_20200622_113330.jpg,1064,75,1285,542,2
kieu_3/IMG_20200622_113330.jpg,86,570,291,1040,9
kieu_3/IMG_20200622_113330.jpg,335,572,514,1034,1
kieu_3/IMG_20200622_113330.jpg,590,560,827,1024,5
kieu_3/IMG_20200622_113330.jpg,923,582,1136,1052,2
kieu_3/IMG_20200622_113330.jpg,1191,576,1398,1040,4
kieu_3/IMG_20200622_113625.jpg,169,70,374,483,5
kieu_3/IMG_20200622_113625.jpg,366,63,563,490,9
kieu_3/IMG_20200622_113625.jpg,737,73,931,488,V
kieu_3/IMG_20200622_113625.jpg,921,66,1109,476,3
kieu_3/IMG_20200622_113625.jpg,70,519,258,904,3
kieu_3/IMG_20200622_113625.jpg,303,517,487,898,0
kieu_3/IMG_20200622_113625.jpg,530,519,713,896,8
kieu_3/IMG_20200622_113625.jpg,796,512,991,898,6
kieu_3/IMG_20200622_113625.jpg,1018,505,1205,891,9
kieu_3/IMG_20200622_113541.jpg,139,76,316,431,5
kieu_3/IMG_20200622_113541.jpg,314,85,461,427,3
kieu_3/IMG_20200622_113541.jpg,615,90,769,440,R
kieu_3/IMG_20200622_113541.jpg,793,84,933,452,1
kieu_3/IMG_20200622_113541.jpg,163,445,317,786,0
kieu_3/IMG_20200622_113541.jpg,356,449,515,798,0
kieu_3/IMG_20200622_113541.jpg,555,461,721,803,2
kieu_3/IMG_20200622_113541.jpg,759,466,925,803,3
kieu_3/IMG_20200622_113614.jpg,177,95,392,526,5
kieu_3/IMG_20200622_113614.jpg,387,95,570,539,9
kieu_3/IMG_20200622_113614.jpg,768,89,968,515,U
kieu_3/IMG_20200622_113614.jpg,972,88,1128,515,1
kieu_3/IMG_20200622_113614.jpg,86,552,297,949,9
kieu_3/IMG_20200622_113614.jpg,339,558,508,965,4
kieu_3/IMG_20200622_113614.jpg,557,547,737,967,6
kieu_3/IMG_20200622_113614.jpg,856,549,1054,975,9
kieu_3/IMG_20200622_113614.jpg,1096,560,1287,980,1
kieu_3/IMG_20200622_113550.jpg,177,70,339,434,5
kieu_3/IMG_20200622_113550.jpg,339,76,510,452,9
kieu_3/IMG_20200622_113550.jpg,661,68,840,455,T
kieu_3/IMG_20200622_113550.jpg,838,71,979,450,1
kieu_3/IMG_20200622_113550.jpg,58,466,237,840,6
kieu_3/IMG_20200622_113550.jpg,258,466,432,835,9
kieu_3/IMG_20200622_113550.jpg,459,464,639,835,9
kieu_3/IMG_20200622_113550.jpg,719,471,884,848,4
kieu_3/IMG_20200622_113550.jpg,932,467,1114,857,9
kieu_3/IMG_20200622_113602.jpg,214,91,438,582,5
kieu_3/IMG_20200622_113602.jpg,446,91,663,572,4
kieu_3/IMG_20200622_113602.jpg,865,93,1083,582,Z
kieu_3/IMG_20200622_113602.jpg,1089,97,1312,605,8
kieu_3/IMG_20200622_113602.jpg,226,617,438,1055,8
kieu_3/IMG_20200622_113602.jpg,493,611,716,1066,7
kieu_3/IMG_20200622_113602.jpg,793,615,1020,1057,5
kieu_3/IMG_20200622_113602.jpg,1077,621,1285,1061,9
kieu_3/IMG_20200622_113718.jpg,189,49,362,437,7
kieu_3/IMG_20200622_113718.jpg,371,62,536,432,6
kieu_3/IMG_20200622_113718.jpg,712,54,877,435,X
kieu_3/IMG_20200622_113718.jpg,895,57,1062,437,4
kieu_3/IMG_20200622_113718.jpg,186,457,359,834,8
kieu_3/IMG_20200622_113718.jpg,420,453,596,839,7
kieu_3/IMG_20200622_113718.jpg,650,460,843,841,5
kieu_3/IMG_20200622_113718.jpg,879,457,1070,829,3
kieu_3/IMG_20200622_113643.jpg,215,89,369,475,5
kieu_3/IMG_20200622_113643.jpg,414,97,606,460,0
kieu_3/IMG_20200622_113643.jpg,627,99,800,480,R
kieu_3/IMG_20200622_113643.jpg,807,99,995,478,B
kieu_3/IMG_20200622_113643.jpg,188,478,339,832,9
kieu_3/IMG_20200622_113643.jpg,363,488,546,848,2
kieu_3/IMG_20200622_113643.jpg,588,510,762,870,6
kieu_3/IMG_20200622_113643.jpg,799,509,993,877,7
kieu_3/IMG_20200622_113804.jpg,180,71,357,466,7
kieu_3/IMG_20200622_113804.jpg,357,71,535,466,7
kieu_3/IMG_20200622_113804.jpg,721,67,894,473,X
kieu_3/IMG_20200622_113804.jpg,893,67,1071,476,4
kieu_3/IMG_20200622_113804.jpg,180,488,367,870,8
kieu_3/IMG_20200622_113804.jpg,422,496,604,875,8
kieu_3/IMG_20200622_113804.jpg,631,500,828,880,5
kieu_3/IMG_20200622_113804.jpg,881,501,1071,885,0
kieu_3/IMG_20200622_113632.jpg,213,84,433,513,5
kieu_3/IMG_20200622_113632.jpg,433,89,626,508,9
kieu_3/IMG_20200622_113632.jpg,812,84,1007,513,V
kieu_3/IMG_20200622_113632.jpg,1014,70,1209,527,3
kieu_3/IMG_20200622_113632.jpg,122,542,307,941,3
kieu_3/IMG_20200622_113632.jpg,362,538,560,926,0
kieu_3/IMG_20200622_113632.jpg,588,530,779,920,0
kieu_3/IMG_20200622_113632.jpg,875,540,1069,930,4
kieu_3/IMG_20200622_113632.jpg,1099,536,1299,911,2
kieu_3/IMG_20200622_113812.jpg,204,75,417,547,6
kieu_3/IMG_20200622_113812.jpg,417,69,627,549,8
kieu_3/IMG_20200622_113812.jpg,816,75,1045,539,R
kieu_3/IMG_20200622_113812.jpg,1085,63,1301,551,E
kieu_3/IMG_20200622_113812.jpg,316,575,545,1035,9
kieu_3/IMG_20200622_113812.jpg,591,571,848,1027,5
kieu_3/IMG_20200622_113812.jpg,876,577,1119,1049,7
kieu_3/IMG_20200622_113823.jpg,190,84,357,441,5
kieu_3/IMG_20200622_113823.jpg,358,91,517,438,2
kieu_3/IMG_20200622_113823.jpg,676,91,835,449,U
kieu_3/IMG_20200622_113823.jpg,841,94,971,438,1
kieu_3/IMG_20200622_113823.jpg,193,465,366,817,5
kieu_3/IMG_20200622_113823.jpg,403,465,595,817,9
kieu_3/IMG_20200622_113823.jpg,625,466,771,808,4
kieu_3/IMG_20200622_113823.jpg,821,465,966,808,1
kieu_3/IMG_20200622_113818.jpg,154,72,328,410,5
kieu_3/IMG_20200622_113818.jpg,334,72,494,406,4
kieu_3/IMG_20200622_113818.jpg,622,62,788,419,V
kieu_3/IMG_20200622_113818.jpg,789,71,951,416,3
kieu_3/IMG_20200622_113818.jpg,172,435,341,781,5
kieu_3/IMG_20200622_113818.jpg,388,440,542,772,8
kieu_3/IMG_20200622_113818.jpg,589,441,745,767,9
kieu_3/IMG_20200622_113818.jpg,794,435,951,767,8
thinh_1/002.JPG,747,1493,859,1739,5
thinh_1/002.JPG,848,1493,965,1733,9
thinh_1/002.JPG,1056,1472,1195,1728,V
thinh_1/002.JPG,1173,1477,1312,1723,2
thinh_1/002.JPG,677,1760,800,2000,4
thinh_1/002.JPG,800,1749,939,2005,7
thinh_1/002.JPG,933,1755,1056,2005,1
thinh_1/002.JPG,1088,1749,1237,1995,1
thinh_1/002.JPG,1243,1739,1387,1984,5
thinh_1/001.JPG,795,1637,901,1835,6
thinh_1/001.JPG,885,1621,1008,1845,3
thinh_1/001.JPG,1072,1605,1200,1835,K
thinh_1/001.JPG,1184,1600,1312,1824,3
thinh_1/001.JPG,816,1872,933,2085,2
thinh_1/001.JPG,944,1856,1072,2085,5
thinh_1/001.JPG,1061,1872,1179,2085,1
thinh_1/001.JPG,1195,1845,1328,2080,1
thinh_1/005.JPG,981,1328,1104,1547,5
thinh_1/005.JPG,1099,1323,1205,1547,9
thinh_1/005.JPG,1296,1312,1408,1547,U
thinh_1/005.JPG,1403,1307,1493,1525,1
thinh_1/005.JPG,944,1557,1056,1755,9
thinh_1/005.JPG,1061,1552,1179,1765,0
thinh_1/005.JPG,1179,1557,1285,1765,1
thinh_1/005.JPG,1349,1541,1472,1755,3
thinh_1/005.JPG,1467,1552,1584,1749,1
thinh_1/003.JPG,949,1344,1051,1573,5
thinh_1/003.JPG,1051,1355,1163,1595,2
thinh_1/003.JPG,1253,1323,1387,1568,U
thinh_1/003.JPG,1371,1344,1472,1600,2
thinh_1/003.JPG,944,1595,1056,1808,0
thinh_1/003.JPG,1083,1605,1189,1824,7
thinh_1/003.JPG,1221,1589,1344,1840,4
thinh_1/003.JPG,1376,1600,1488,1829,7
thinh_1/004.JPG,757,1461,864,1707,6
thinh_1/004.JPG,848,1493,944,1717,6
thinh_1/004.JPG,1045,1504,1141,1749,S
thinh_1/004.JPG,1147,1515,1232,1760,1
thinh_1/004.JPG,699,1696,800,1909,0
thinh_1/004.JPG,811,1712,912,1931,3
thinh_1/004.JPG,928,1733,1019,1957,6
thinh_1/004.JPG,1072,1755,1173,1968,7
thinh_1/004.JPG,1189,1781,1301,2021,5
thinh_1/007.JPG,843,1461,949,1669,6
thinh_1/007.JPG,944,1456,1035,1675,0
thinh_1/007.JPG,1120,1445,1232,1669,H
thinh_1/007.JPG,1211,1456,1317,1664,5
thinh_1/007.JPG,789,1680,891,1899,0
thinh_1/007.JPG,896,1691,1008,1883,9
thinh_1/007.JPG,1019,1685,1125,1893,2
thinh_1/007.JPG,1173,1664,1296,1893,1
thinh_1/007.JPG,1312,1675,1397,1899,1
thinh_1/008.JPG,1088,1461,1200,1664,5
thinh_1/008.JPG,1189,1451,1285,1669,1
thinh_1/008.JPG,1355,1440,1488,1659,L
thinh_1/008.JPG,1472,1424,1579,1653,4
thinh_1/008.JPG,1104,1675,1211,1877,7
thinh_1/008.JPG,1227,1680,1339,1867,3
thinh_1/008.JPG,1344,1664,1472,1872,6
thinh_1/008.JPG,1483,1659,1600,1861,2
thinh_1/006.JPG,981,1829,1083,2032,5
thinh_1/006.JPG,1067,1851,1189,2027,9
thinh_1/006.JPG,1259,1829,1371,2016,D
thinh_1/006.JPG,1365,1813,1445,2016,2
thinh_1/006.JPG,949,2037,1067,2203,3
thinh_1/006.JPG,1067,2037,1168,2203,5
thinh_1/006.JPG,1168,2021,1269,2203,1
thinh_1/006.JPG,1312,2016,1424,2197,4
thinh_1/006.JPG,1424,2016,1536,2192,2
thinh_1/010.JPG,960,1680,1077,1931,3
thinh_1/010.JPG,1077,1685,1179,1931,6
thinh_1/010.JPG,1291,1685,1419,1952,F
thinh_1/010.JPG,1397,1696,1509,1952,1
thinh_1/010.JPG,907,1947,1024,2176,2
thinh_1/010.JPG,1029,1947,1136,2181,4
thinh_1/010.JPG,1152,1947,1280,2192,2
thinh_1/010.JPG,1333,1952,1451,2197,8
thinh_1/010.JPG,1461,1957,1573,2203,7
thinh_1/009.JPG,939,1771,1061,1995,4
thinh_1/009.JPG,1045,1771,1168,1984,9
thinh_1/009.JPG,1243,1755,1349,1989,B
thinh_1/009.JPG,1355,1765,1440,1957,1
thinh_1/009.JPG,912,1973,1003,2165,1
thinh_1/009.JPG,1019,1995,1131,2165,6
thinh_1/009.JPG,1115,1979,1253,2176,9
thinh_1/009.JPG,1296,1984,1413,2165,9
thinh_1/009.JPG,1429,1979,1525,2155,8
thinh_1/012.JPG,853,1963,960,2149,5
thinh_1/012.JPG,928,1963,1045,2149,9
thinh_1/012.JPG,1115,1920,1227,2144,V
thinh_1/012.JPG,1205,1947,1312,2123,3
thinh_1/012.JPG,795,2181,917,2368,2
thinh_1/012.JPG,912,2165,1013,2357,2
thinh_1/012.JPG,1019,2160,1120,2363,7
thinh_1/012.JPG,1157,2144,1269,2363,8
thinh_1/012.JPG,1264,2155,1371,2352,6
thinh_1/011.JPG,907,1739,1029,1973,7
thinh_1/011.JPG,1035,1755,1147,1979,9
thinh_1/011.JPG,1248,1749,1381,1989,N
thinh_1/011.JPG,1365,1755,1493,2000,2
thinh_1/011.JPG,869,1989,981,2208,4
thinh_1/011.JPG,992,1973,1120,2224,9
thinh_1/011.JPG,1131,1989,1243,2229,5
thinh_1/011.JPG,1307,2011,1419,2224,0
thinh_1/011.JPG,1445,2016,1552,2229,1
thinh_1/014.JPG,1061,1829,1200,2075,5
thinh_1/014.JPG,1189,1808,1323,2064,5
thinh_1/014.JPG,1408,1808,1547,2075,Y
thinh_1/014.JPG,1547,1792,1669,2059,2
thinh_1/014.JPG,1083,2080,1243,2325,5
thinh_1/014.JPG,1243,2080,1371,2304,4
thinh_1/014.JPG,1381,2091,1515,2309,8
thinh_1/014.JPG,1541,2075,1664,2309,7
thinh_1/013.JPG,1040,1557,1152,1808,5
thinh_1/013.JPG,1168,1552,1269,1829,0
thinh_1/013.JPG,1392,1557,1509,1824,N
thinh_1/013.JPG,1504,1552,1605,1824,1
thinh_1/013.JPG,987,1824,1088,2069,8
thinh_1/013.JPG,1083,1824,1232,2085,4
thinh_1/013.JPG,1248,1840,1387,2085,8
thinh_1/013.JPG,1429,1835,1547,2091,3
thinh_1/013.JPG,1563,1835,1707,2112,4
thinh_1/015.JPG,971,1627,1104,1861,6
thinh_1/015.JPG,1099,1621,1227,1856,0
thinh_1/015.JPG,1333,1627,1456,1872,S
thinh_1/015.JPG,1440,1616,1579,1872,7
thinh_1/015.JPG,981,1883,1125,2107,2
thinh_1/015.JPG,1136,1883,1269,2107,6
thinh_1/015.JPG,1296,1872,1419,2096,6
thinh_1/015.JPG,1445,1893,1557,2107,9
thinh_1/018.JPG,1125,1536,1221,1765,8
thinh_1/018.JPG,1200,1552,1307,1760,2
thinh_1/018.JPG,1387,1541,1504,1755,B
thinh_1/018.JPG,1499,1552,1600,1755,1
thinh_1/018.JPG,1051,1781,1163,2000,2
thinh_1/018.JPG,1157,1781,1259,1995,5
thinh_1/018.JPG,1275,1776,1392,2011,7
thinh_1/018.JPG,1445,1792,1547,2005,2
thinh_1/018.JPG,1547,1776,1675,1989,7
thinh_1/016.JPG,1003,1808,1147,2064,5
thinh_1/016.JPG,1141,1792,1259,2037,9
thinh_1/016.JPG,1365,1765,1488,2021,D
thinh_1/016.JPG,1488,1771,1600,2016,2
thinh_1/016.JPG,949,2064,1088,2277,9
thinh_1/016.JPG,1093,2053,1227,2272,2
thinh_1/016.JPG,1248,2037,1371,2261,0
thinh_1/016.JPG,1397,2027,1531,2245,1
thinh_1/016.JPG,1547,2027,1669,2229,0
thinh_1/019.JPG,1157,1605,1264,1792,5
thinh_1/019.JPG,1248,1600,1355,1803,9
thinh_1/019.JPG,1419,1595,1541,1797,K
thinh_1/019.JPG,1515,1611,1616,1803,1
thinh_1/019.JPG,1109,1803,1200,1989,5
thinh_1/019.JPG,1211,1813,1323,2000,7
thinh_1/019.JPG,1323,1797,1429,1989,4
thinh_1/019.JPG,1467,1813,1568,2000,2
thinh_1/019.JPG,1579,1797,1675,2005,7
thinh_1/020.JPG,891,1728,1008,1957,7
thinh_1/020.JPG,1003,1728,1125,1963,9
